batter,pressure_balls,pressure_exposure,total_runs,weighted_runs,total_boundaries,weighted_boundaries,dismissals,weighted_dismissals,pressure_avg_score_per_ball,pressure_adjusted_sr_raw,pressure_boundary_rate_raw,pressure_dismissal_rate_raw,reliability_raw,pressure_adjusted_sr_reliable,pressure_adjusted_sr_reliable_norm,pressure_exposure_norm,pressure_boundary_rate_raw_norm,reliability_raw_norm,pressure_dismissal_rate_norm_temp,pressure_dismissal_rate_norm,batter_clutch_index,death_strike_rate,middle_strike_rate,pp_strike_rate,death_specialist_score,high_rrr_specialist_score,collapse_specialist_score,stabilizer_score,accelerator_score,reliability_label,risk_score_raw,reward_score_raw,risk_score_norm,reward_score_norm,risk_reward_profile,batter_role,strength_tags,weakness_tags,best_phase,death_finish_fit,high_pressure_chase_fit,collapse_situation_fit,controlled_chase_fit,comfortable_chase_fit,neutral_situation_fit
N Saini,86,52.3,86,23.8,10,2.2,5,7.5,0.6081395348837209,45.50669216061186,0.042065009560229454,0.14340344168260039,86,64.51861542727028,0.02247551699869771,0.009517114583896608,0.08782664117272151,0.02052033711982411,0.4097241190931439,0.5902758809068561,0.08617326455082587,0.0,134.375,82.6923076923077,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.14340344168260039,40.39376963877134,0.4097241190931439,0.027762184621435537,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Middle,0.024621366705680083,0.024621366705680083,0.02031270347813879,0.02564738356167129,0.03426471001675387,0.038573373244295175
N Wadhera,110,197.0,132,257.0,19,39.9,9,30.200000000000003,1.790909090909091,130.45685279187816,0.20253807106598984,0.15329949238578683,110,120.07006237126708,0.4399881487675079,0.048640025955767045,0.42287494231656675,0.029314767314034443,0.4379985496736766,0.5620014503263234,0.3097518661753791,128.57142857142858,114.11764705882352,154.54545454545453,0.0,0.0,0.3879692421152062,0.3466921474385817,0.0,Medium Reliability,0.15329949238578683,80.14356026539984,0.4379985496736766,0.4323784622219688,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Powerplay,0.08183518164094994,0.08183518164094994,0.3082083220379089,0.2822370200331965,0.11427610662418956,0.12976369993295853
NK Patel,102,213.8,107,249.7,14,33.3,4,9.5,2.096078431372549,116.7913938260056,0.15575304022450887,0.04443405051449953,102,110.35314699045203,0.3669579193765643,0.05318228518899043,0.32519346883238376,0.026383290582630996,0.1269544300414272,0.8730455699585729,0.29746069569653333,163.1578947368421,119.23076923076923,78.94736842105263,0.0,0.0,0.37222876167839125,0.45710995121734965,0.0,Medium Reliability,0.04443405051449953,72.44200980325157,0.1269544300414272,0.3539837680456536,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Death,0.07832266751152799,0.07832266751152799,0.32661862520239526,0.31407606730241017,0.10938790161031285,0.12426093639513953
NLTC Perera,145,361.0,205,537.9,26,68.2,9,28.6,2.489655172413793,149.00277008310246,0.1889196675900277,0.07922437673130195,145,135.7249119710051,0.5576466044135108,0.09298112799437626,0.39444136657433065,0.042139978013924516,0.2263553620894341,0.7736446379105659,0.38450653284357444,165.45454545454547,127.27272727272727,123.07692307692308,0.0,0.0,0.4285718340803299,0.4653376337289514,0.0,Medium Reliability,0.07922437673130195,88.99173388620416,0.2263553620894341,0.5224447246493926,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Death,0.10244762991298229,0.10244762991298229,0.3709854453351734,0.3531371674348775,0.14300528209803595,0.1622306087402147
NV Ojha,639,876.3,725,925.7,92,113.6,32,55.5,1.3713615023474177,105.63733881090951,0.12963596941686636,0.06333447449503594,639,105.02643784102658,0.32692352823125936,0.23230411507056722,0.2706641906915786,0.22315866617808722,0.18095564141438839,0.8190443585856116,0.33320809869562823,150.0,125.46816479400749,95.80645161290322,0.0,0.4133120125309627,0.2978880686921968,0.3733311994711612,0.3852640698627076,High Reliability,0.06333447449503594,68.2013014812906,0.18095564141438839,0.3108172610383943,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in Collapse",Death,0.17456543508002625,0.3591534435855468,0.31260344701050774,0.3181772914628702,0.2575705852447642,0.2605773752200613
Naman Dhir,83,190.20000000000002,140,370.8,22,55.7,5,4.5,2.2915662650602413,194.9526813880126,0.2928496319663512,0.02365930599369085,83,158.21074231203897,0.726645230365711,0.046801492456605205,0.6114345346206547,0.019421033345547817,0.06759801712483099,0.9324019828751691,0.4878869241200527,245.00000000000003,191.66666666666669,115.38461538461537,0.0,0.0,0.6041843450631297,0.5256275999643285,0.0,Low Reliability,0.02365930599369085,106.64043066587743,0.06759801712483099,0.7020922116655424,High Reward Stable,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator, Low Sample Confidence",Death,0.12488488603184535,0.12488488603184535,0.47357117784217667,0.4306624666992636,0.17464463011112802,0.19903897631713066
Nithish Kumar Reddy,63,89.5,79,108.6,7,9.2,3,5.7,1.4206349206349207,121.34078212290503,0.10279329608938546,0.06368715083798883,63,110.66748182335536,0.36932039183339127,0.019574974314605524,0.21461994244117152,0.012092341517039208,0.18196328810853948,0.8180367118914605,0.26745366537915527,185.71428571428572,130.0,103.84615384615385,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.06368715083798883,70.51222093758862,0.18196328810853948,0.3343402938267877,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Death,0.0686772675723447,0.0686772675723447,0.05530458430338694,0.06928188464819666,0.09602725118611219,0.10939993445506996
OA Shah,109,237.1,133,253.0,15,25.9,6,14.7,2.175229357798165,106.70603121045971,0.10923660902572754,0.061999156474061574,109,103.72272688198896,0.3171251193055229,0.05948196614935381,0.22807279884462514,0.028948332722609015,0.17714044706874732,0.8228595529312527,0.25958556598029037,104.16666666666667,121.21212121212122,147.36842105263156,0.0,0.34410826936984507,0.0,0.0,0.30237001727808654,Medium Reliability,0.061999156474061574,66.60310049022247,0.17714044706874732,0.2945490461454517,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in Collapse, Poor Stabilizer",Powerplay,0.11459414399517692,0.2673559526070193,0.05625936310444943,0.0706860580395944,0.17223711895714508,0.17844554681060698
P Dogra,60,181.3,64,178.5,5,13.899999999999999,3,12.7,3.021666666666667,98.45559845559845,0.07666850523993379,0.0700496414782129,60,97.89356436029132,0.2733143975452843,0.044395176553290436,0.1600745457888315,0.010993037742762916,0.20014183279489395,0.799858167205106,0.2238507485790216,157.89473684210526,82.92682926829268,,0.0,0.0,0.2915157488990732,0.38693185940347896,0.0,Low Reliability,0.0700496414782129,61.80287882577214,0.20014183279489395,0.24568720836192853,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Accelerator, Low Sample Confidence",Powerplay,0.05761164280616984,0.05761164280616984,0.2597583697877178,0.2518905952643402,0.08054636955121014,0.09173890698016123
P Kumar,143,602.4,152,634.3000000000001,19,78.60000000000001,15,65.60000000000001,4.212587412587412,105.29548472775565,0.1304780876494024,0.10889774236387784,143,103.20316315215128,0.3132201909526243,0.15824906721462173,0.2724224314861766,0.04140710883107365,0.3111364067539366,0.6888635932460634,0.272898680196168,111.88118811881189,97.05882352941177,75.0,0.2139399720427936,0.26462596002659133,0.3758925245597413,0.4627175733108839,0.24568443242404078,Medium Reliability,0.10889774236387784,67.14102139726685,0.3111364067539366,0.3000245858054265,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Death,0.20756138865656626,0.22942300686914774,0.3268272055155122,0.31363574738601435,0.20800506234944247,0.21315408025855895
P Negi,109,366.7,119,386.0,12,40.6,10,40.7,3.3642201834862386,105.26315789473684,0.1107172075265885,0.11098991000818109,109,102.73358731334876,0.30969096075145364,0.09452225166279132,0.23116410904793785,0.028948332722609015,0.3171140285948031,0.6828859714051969,0.2500862980392415,107.6923076923077,110.00000000000001,,0.0,0.0,0.29974989095293236,0.39302643613857996,0.0,Medium Reliability,0.11098991000818109,66.0688406890728,0.3171140285948031,0.2891107731733176,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Accelerator",Powerplay,0.06686382441820173,0.06686382441820173,0.2725160749320576,0.26582047189342156,0.09331987085825631,0.1058241857602184
P Simran Singh,242,383.7,347,465.9,56,75.7,19,33.7,1.5855371900826445,121.42298670836591,0.1972895491269221,0.0878290330987751,242,117.27848957438592,0.41900729283453697,0.09911858541069594,0.4119166646922708,0.07768413338219128,0.2509400945679288,0.7490599054320712,0.33577274447033045,100.0,141.30434782608697,148.58757062146893,0.0,0.434179215793553,0.22921599294979705,0.2596072303328635,0.4312004517667671,High Reliability,0.0878290330987751,78.25867570970843,0.2509400945679288,0.4131920725427313,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in Collapse, Poor Stabilizer",Powerplay,0.16027587388992637,0.35550758279568595,0.2353953736645295,0.23618574200048248,0.24085740018274565,0.23668176762328103
PA Patel,1256,1047.1,1459,1059.3,219,162.2,63,74.9,0.8336783439490445,101.16512271989305,0.15490402062840225,0.07153089485244964,1256,101.01405077219128,0.29676729690080617,0.27848375060833824,0.3234208188271793,0.4492488090875779,0.20437398529271322,0.7956260147072868,0.36986671453993236,206.25,108.0906148867314,117.29323308270676,0.0,0.39871023485279367,0.08063069715295365,0.1486312116357654,0.385105395692985,High Reliability,0.07153089485244964,66.80459128845087,0.20437398529271322,0.29660003699256615,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in Collapse, Poor Stabilizer",Death,0.21761980935206754,0.39635917307783425,0.21077074604124596,0.2504635039556073,0.31557946082973815,0.31753849460404726
PA Reddy,108,84.0,116,101.0,13,13.1,6,5.9,0.7777777777777778,120.23809523809523,0.15595238095238095,0.07023809523809524,108,112.95361049373686,0.38650243929104544,0.01808792516087168,0.3256096681096682,0.02858189813118358,0.2006802721088435,0.7993197278911565,0.2912792684738359,300.0,112.90322580645163,100.0,0.0,0.0,0.0,0.0,0.0,Medium Reliability,0.07023809523809524,74.01026153433736,0.2006802721088435,0.3699471270412465,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Death,0.07710710183813652,0.07710710183813652,0.06254313841444473,0.0785361967446957,0.10766412359207927,0.12222808701577109
PBB Rajapaksa,66,46.1,96,65.1,14,10.5,4,1.5,0.6984848484848485,141.21475054229933,0.227765726681128,0.03253796095444685,66,122.2511181731715,0.45638049132531333,0.007840804628778456,0.4755472293433249,0.0131916452913155,0.09296560272699099,0.907034397273009,0.34813462837837794,,146.66666666666666,142.85714285714286,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.03253796095444685,82.46129997114801,0.09296560272699099,0.4559709188715026,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Middle,0.0890124038882918,0.0890124038882918,0.07160567246937291,0.08967198615285758,0.12448544899069537,0.1418921804096143
PC Valthaty,222,213.7,300,260.1,49,43.6,10,14.1,0.9626126126126126,121.71268132896587,0.20402433317735144,0.06598034627983154,222,117.21018907105353,0.41849396105892755,0.05315524793164981,0.4259780774521066,0.07035544155368266,0.18851527508523294,0.8114847249147671,0.3336271343522461,207.6923076923077,153.73134328358208,119.71830985915493,0.0,0.0,0.0,0.0,0.0,High Reliability,0.06598034627983154,78.48708676972618,0.18851527508523294,0.4155170868738826,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Death,0.09396009982111393,0.09396009982111393,0.07727874310350163,0.09747787189879806,0.13084058533402268,0.147521942051635
PD Collingwood,51,69.5,55,79.5,4,6.699999999999999,2,5.2,1.3627450980392157,114.38848920863309,0.09640287769784171,0.0748201438848921,51,105.88880318748934,0.3334048792158857,0.014167522846482452,0.20127752343579683,0.007695126419934041,0.21377183967112023,0.7862281603288798,0.2461641697668984,125.0,97.22222222222221,166.66666666666669,0.0,0.0,0.3092089908783261,0.38746124379956715,0.0,Low Reliability,0.0748201438848921,67.38939702040727,0.21377183967112023,0.30255282101113506,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator, Low Sample Confidence",Powerplay,0.06269531140471471,0.06269531140471471,0.270936010217592,0.2605333012312251,0.08769648470240124,0.10000469319074617
PD Salt,223,140.0,379,205.2,63,32.4,8,6.7,0.6278026905829597,146.57142857142856,0.23142857142857143,0.047857142857142855,223,137.53254484880847,0.571232381231248,0.03322878927161629,0.4831948051948053,0.0707218761451081,0.136734693877551,0.863265306122449,0.4045527431600544,,172.22222222222223,168.87417218543047,0.0,0.0,0.0,0.0,0.0,High Reliability,0.047857142857142855,91.77666976642793,0.136734693877551,0.5507928082857738,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Middle,0.11174646721177982,0.11174646721177982,0.0915188300537771,0.11528256101903522,0.15573783533504065,0.1759654724930434
PJ Cummins,143,488.3,258,737.2,39,108.0,16,62.4,3.4146853146853147,150.9727626459144,0.22117550686053655,0.12779029285275445,143,137.04694938166787,0.5675827509765173,0.1273995565889796,0.4617876491724537,0.04140710883107365,0.36511512243644123,0.6348848775635587,0.3914807131652879,142.3728813559322,218.98734177215192,20.0,0.0,0.4779576733846942,0.5101230530568467,0.4887649143455437,0.5004985384476692,Medium Reliability,0.12779029285275445,91.07518990342219,0.36511512243644123,0.543652389015465,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,Weak at Death,Middle,0.17915602538313338,0.3953640216593946,0.4107476587668432,0.3792439306898463,0.27042430598598277,0.2604652417092687
PK Garg,111,222.5,108,197.9,8,14.0,10,24.7,2.0045045045045047,88.9438202247191,0.06292134831460675,0.11101123595505617,111,91.51379016919229,0.2253653978495287,0.05553452657762396,0.13137214845080017,0.02968120190545987,0.317174959871589,0.682825040128411,0.19369357102161638,57.14285714285714,96.62921348314607,120.0,0.0,0.0,0.13493987339601596,0.18182336007150796,0.0,Medium Reliability,0.11101123595505617,57.42512803409964,0.317174959871589,0.20112573516506832,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Powerplay,0.052875573041223076,0.052875573041223076,0.14262268386642563,0.14498578384072702,0.0737289902386577,0.08341366878973853
PN Mankad,54,112.7,71,133.9,10,17.9,1,2.8,2.087037037037037,118.81100266193434,0.15882874889086068,0.024844720496894408,54,108.43029150039031,0.35250615438516597,0.02584761801762829,0.3316151757145546,0.008794430194210332,0.07098491570541259,0.9290150842945875,0.29013493467336554,140.0,150.0,105.0,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.024844720496894408,71.4113248558686,0.07098491570541259,0.3434923440604006,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Middle,0.07385289819747294,0.07385289819747294,0.05934615146380466,0.07429261970718345,0.10330611317452,0.1178128599081883
PP Chawla,253,893.7,289,1011.5,39,135.5,29,125.2,3.532411067193676,113.1811569878035,0.15161687367125432,0.14009175338480473,253,110.54715805349974,0.36841606446515174,0.23700859784783432,0.31655765442270983,0.08171491388787101,0.40026215252801345,0.5997378474719866,0.31448281534941336,121.91780821917808,100.98039215686273,160.0,0.25502629353681966,0.26083756037540723,0.44218104548728693,0.5020890941517442,0.2705280343374214,High Reliability,0.14009175338480473,72.39296977895002,0.40026215252801345,0.3534845857412054,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Powerplay,0.24621897816271604,0.2493185719381812,0.37754849188591416,0.35913107866549543,0.24504923544158816,0.24530887969978493
PP Shaw,634,648.1,922,829.1999999999999,149,138.6,41,52.8,1.0222397476340694,127.9432186390989,0.21385588643727818,0.08146890911896311,634,125.69730524778485,0.4822812862504213,0.17060509381928296,0.4465051689554082,0.22132649322096007,0.232768311768466,0.767231688231534,0.4039314514136338,150.0,156.94444444444443,141.84100418410043,0.0,0.5061573382282607,0.0,0.0,0.511375902596157,High Reliability,0.08146890911896311,83.97261860616204,0.232768311768466,0.4713547513578566,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in Collapse, Poor Stabilizer",Middle,0.210888222225976,0.43891995264708816,0.11398526426587077,0.14524816149760045,0.3134852822880031,0.30706934685529774
PV Tambe,35,159.0,16,68.30000000000001,1,2.7,1,5.2,4.542857142857143,42.955974842767304,0.016981132075471698,0.03270440251572327,35,74.87547402109404,0.10031542083997946,0.03836586816633321,0.03545454545454546,0.0018321729571271535,0.09344115004492362,0.9065588499550764,0.14404823472651695,41.66666666666667,54.54545454545454,,0.0,0.0,0.15464390419822877,0.36447199585161083,0.0,Low Reliability,0.03270440251572327,45.60452969567528,0.09344115004492362,0.08080292532615818,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Accelerator, Low Sample Confidence",Powerplay,0.036286884625198315,0.036286884625198315,0.18206003353106667,0.1948724726607642,0.05078331674570636,0.05798572848203221
