batter,bowler,balls,runs,dismissals,boundaries,strike_rate,dismissal_rate,boundary_rate,strike_rate_norm,boundary_rate_norm,dismissal_rate_temp,dismissal_rate_norm,batter_matchup_score,bowler_matchup_score
Rashid Khan,C Green,6,13,0,2,216.66666666666666,0.0,0.3333333333333333,0.4212962962962962,0.3333333333333333,0.0,1.0,0.5439814814814814,0.4560185185185186
Rashid Khan,CJ Jordan,16,47,1,8,293.75,0.0625,0.5,0.5711805555555555,0.5,0.14583333333333334,0.8541666666666666,0.6241319444444444,0.3758680555555556
Rashid Khan,DJ Bravo,14,24,1,3,171.42857142857142,0.07142857142857142,0.21428571428571427,0.33333333333333326,0.21428571428571427,0.16666666666666666,0.8333333333333334,0.42857142857142855,0.5714285714285714
Rashid Khan,HV Patel,7,9,2,1,128.57142857142858,0.2857142857142857,0.14285714285714285,0.25,0.14285714285714285,0.6666666666666666,0.33333333333333337,0.24404761904761904,0.7559523809523809
Rashid Khan,JC Archer,6,11,0,2,183.33333333333331,0.0,0.3333333333333333,0.3564814814814814,0.3333333333333333,0.0,1.0,0.511574074074074,0.48842592592592604
Rashid Khan,K Kartikeya,11,30,0,5,272.7272727272727,0.0,0.45454545454545453,0.5303030303030302,0.45454545454545453,0.0,1.0,0.6287878787878787,0.3712121212121213
Rashid Khan,KA Pollard,6,2,0,0,33.33333333333333,0.0,0.0,0.0648148148148148,0.0,0.0,1.0,0.2824074074074074,0.7175925925925926
Rashid Khan,M Pathirana,8,13,0,2,162.5,0.0,0.25,0.31597222222222215,0.25,0.0,1.0,0.47048611111111105,0.529513888888889
Rashid Khan,Mukesh Kumar,9,16,0,3,177.77777777777777,0.0,0.3333333333333333,0.34567901234567894,0.3333333333333333,0.0,1.0,0.5061728395061729,0.49382716049382713
Rashid Khan,SN Thakur,7,9,1,1,128.57142857142858,0.14285714285714285,0.14285714285714285,0.25,0.14285714285714285,0.3333333333333333,0.6666666666666667,0.3273809523809524,0.6726190476190477
Rashid Khan,TU Deshpande,9,15,1,3,166.66666666666669,0.1111111111111111,0.3333333333333333,0.32407407407407407,0.3333333333333333,0.25925925925925924,0.7407407407407407,0.4305555555555555,0.5694444444444444
Ravi Bishnoi,HV Patel,8,6,0,0,75.0,0.0,0.0,0.14583333333333331,0.0,0.0,1.0,0.32291666666666663,0.6770833333333334
S Anirudha,KA Pollard,6,7,0,1,116.66666666666667,0.0,0.16666666666666666,0.22685185185185183,0.16666666666666666,0.0,1.0,0.40509259259259256,0.5949074074074074
S Aravind,DT Christian,8,9,0,1,112.5,0.0,0.125,0.21874999999999997,0.125,0.0,1.0,0.390625,0.609375
S Badree,JD Unadkat,7,1,1,0,14.285714285714285,0.14285714285714285,0.0,0.027777777777777773,0.0,0.3333333333333333,0.6666666666666667,0.18055555555555558,0.8194444444444444
S Badrinath,A Kumble,6,7,1,1,116.66666666666667,0.16666666666666666,0.16666666666666666,0.22685185185185183,0.16666666666666666,0.3888888888888889,0.6111111111111112,0.30787037037037035,0.6921296296296297
S Badrinath,A Singh,13,21,0,3,161.53846153846155,0.0,0.23076923076923078,0.3141025641025641,0.23076923076923078,0.0,1.0,0.46474358974358976,0.5352564102564102
S Badrinath,AL Menaria,6,2,0,0,33.33333333333333,0.0,0.0,0.0648148148148148,0.0,0.0,1.0,0.2824074074074074,0.7175925925925926
S Badrinath,AM Nayar,8,14,0,2,175.0,0.0,0.25,0.34027777777777773,0.25,0.0,1.0,0.48263888888888884,0.5173611111111112
S Badrinath,BA Bhatt,6,6,0,1,100.0,0.0,0.16666666666666666,0.19444444444444442,0.16666666666666666,0.0,1.0,0.38888888888888884,0.6111111111111112
S Badrinath,DL Vettori,7,10,1,1,142.85714285714286,0.14285714285714285,0.14285714285714285,0.27777777777777773,0.14285714285714285,0.3333333333333333,0.6666666666666667,0.3412698412698413,0.6587301587301587
S Badrinath,DS Kulkarni,9,16,1,3,177.77777777777777,0.1111111111111111,0.3333333333333333,0.34567901234567894,0.3333333333333333,0.25925925925925924,0.7407407407407407,0.441358024691358,0.558641975308642
S Badrinath,DT Christian,8,6,0,1,75.0,0.0,0.125,0.14583333333333331,0.125,0.0,1.0,0.35416666666666663,0.6458333333333334
S Badrinath,Harbhajan Singh,18,16,0,1,88.88888888888889,0.0,0.05555555555555555,0.17283950617283947,0.05555555555555555,0.0,1.0,0.35030864197530864,0.6496913580246914
S Badrinath,J Syed Mohammad,8,3,1,0,37.5,0.125,0.0,0.07291666666666666,0.0,0.2916666666666667,0.7083333333333333,0.21354166666666663,0.7864583333333334
S Badrinath,J Theron,9,18,0,3,200.0,0.0,0.3333333333333333,0.38888888888888884,0.3333333333333333,0.0,1.0,0.5277777777777777,0.4722222222222223
S Badrinath,JD Ryder,8,11,0,2,137.5,0.0,0.25,0.26736111111111105,0.25,0.0,1.0,0.4461805555555555,0.5538194444444444
S Badrinath,JH Kallis,12,9,1,1,75.0,0.08333333333333333,0.08333333333333333,0.14583333333333331,0.08333333333333333,0.19444444444444445,0.8055555555555556,0.2951388888888889,0.7048611111111112
S Badrinath,JP Duminy,6,3,0,0,50.0,0.0,0.0,0.09722222222222221,0.0,0.0,1.0,0.2986111111111111,0.7013888888888888
S Badrinath,KA Pollard,20,20,0,2,100.0,0.0,0.1,0.19444444444444442,0.1,0.0,1.0,0.37222222222222223,0.6277777777777778
S Badrinath,M Kartik,22,44,0,6,200.0,0.0,0.2727272727272727,0.38888888888888884,0.2727272727272727,0.0,1.0,0.5126262626262625,0.48737373737373746
S Badrinath,MM Patel,12,22,1,3,183.33333333333331,0.08333333333333333,0.25,0.3564814814814814,0.25,0.19444444444444445,0.8055555555555556,0.4421296296296296,0.5578703703703705
S Badrinath,MR Marsh,7,7,1,1,100.0,0.14285714285714285,0.14285714285714285,0.19444444444444442,0.14285714285714285,0.3333333333333333,0.6666666666666667,0.2996031746031746,0.7003968253968254
S Badrinath,PJ Sangwan,8,9,0,2,112.5,0.0,0.25,0.21874999999999997,0.25,0.0,1.0,0.421875,0.578125
S Badrinath,PP Chawla,16,19,1,3,118.75,0.0625,0.1875,0.23090277777777773,0.1875,0.14583333333333334,0.8541666666666666,0.3758680555555555,0.6241319444444444
S Badrinath,PP Ojha,8,5,2,0,62.5,0.25,0.0,0.12152777777777776,0.0,0.5833333333333334,0.41666666666666663,0.16493055555555552,0.8350694444444444
S Badrinath,R Sharma,19,19,0,1,100.0,0.0,0.05263157894736842,0.19444444444444442,0.05263157894736842,0.0,1.0,0.3603801169590643,0.6396198830409356
S Badrinath,R Vinay Kumar,12,18,2,3,150.0,0.16666666666666666,0.25,0.29166666666666663,0.25,0.3888888888888889,0.6111111111111112,0.3611111111111111,0.6388888888888888
S Badrinath,S Aravind,8,7,0,1,87.5,0.0,0.125,0.17013888888888887,0.125,0.0,1.0,0.3663194444444444,0.6336805555555556
S Badrinath,SK Trivedi,15,16,0,2,106.66666666666667,0.0,0.13333333333333333,0.20740740740740737,0.13333333333333333,0.0,1.0,0.387037037037037,0.6129629629629629
S Badrinath,SK Warne,22,12,0,1,54.54545454545454,0.0,0.045454545454545456,0.10606060606060604,0.045454545454545456,0.0,1.0,0.3143939393939394,0.6856060606060606
S Badrinath,SL Malinga,10,7,1,1,70.0,0.1,0.1,0.1361111111111111,0.1,0.23333333333333336,0.7666666666666666,0.2847222222222222,0.7152777777777778
S Badrinath,SM Harwood,6,20,0,4,333.33333333333337,0.0,0.6666666666666666,0.6481481481481481,0.6666666666666666,0.0,1.0,0.7407407407407407,0.2592592592592593
S Badrinath,V Kohli,8,11,0,2,137.5,0.0,0.25,0.26736111111111105,0.25,0.0,1.0,0.4461805555555555,0.5538194444444444
S Badrinath,WPUJC Vaas,7,4,0,1,57.14285714285714,0.0,0.14285714285714285,0.11111111111111109,0.14285714285714285,0.0,1.0,0.3412698412698413,0.6587301587301587
S Badrinath,YK Pathan,9,8,0,1,88.88888888888889,0.0,0.1111111111111111,0.17283950617283947,0.1111111111111111,0.0,1.0,0.3641975308641975,0.6358024691358025
S Badrinath,Yuvraj Singh,9,15,1,2,166.66666666666669,0.1111111111111111,0.2222222222222222,0.32407407407407407,0.2222222222222222,0.25925925925925924,0.7407407407407407,0.4027777777777778,0.5972222222222222
S Badrinath,Z Khan,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.75
S Chanderpaul,I Sharma,8,5,1,1,62.5,0.125,0.125,0.12152777777777776,0.125,0.2916666666666667,0.7083333333333333,0.2690972222222222,0.7309027777777778
S Dhawan,A Chandila,6,11,0,2,183.33333333333331,0.0,0.3333333333333333,0.3564814814814814,0.3333333333333333,0.0,1.0,0.511574074074074,0.48842592592592604
S Dhawan,A Mishra,17,23,1,3,135.29411764705884,0.058823529411764705,0.17647058823529413,0.2630718954248366,0.17647058823529413,0.13725490196078433,0.8627450980392157,0.3913398692810458,0.6086601307189542
S Dhawan,A Nehra,22,28,0,5,127.27272727272727,0.0,0.22727272727272727,0.24747474747474743,0.22727272727272727,0.0,1.0,0.4305555555555555,0.5694444444444444
S Dhawan,AB Dinda,7,5,1,1,71.42857142857143,0.14285714285714285,0.14285714285714285,0.13888888888888887,0.14285714285714285,0.3333333333333333,0.6666666666666667,0.27182539682539686,0.7281746031746031
S Dhawan,AD Mathews,6,12,0,3,200.0,0.0,0.5,0.38888888888888884,0.5,0.0,1.0,0.5694444444444444,0.4305555555555556
S Dhawan,AD Russell,17,27,0,5,158.8235294117647,0.0,0.29411764705882354,0.30882352941176466,0.29411764705882354,0.0,1.0,0.4779411764705882,0.5220588235294118
S Dhawan,AF Milne,6,3,0,0,50.0,0.0,0.0,0.09722222222222221,0.0,0.0,1.0,0.2986111111111111,0.7013888888888888
S Dhawan,AN Ahmed,23,25,0,3,108.69565217391303,0.0,0.13043478260869565,0.21135265700483086,0.13043478260869565,0.0,1.0,0.3882850241545893,0.6117149758454107
S Dhawan,AS Joseph,12,18,0,2,150.0,0.0,0.16666666666666666,0.29166666666666663,0.16666666666666666,0.0,1.0,0.4375,0.5625
S Dhawan,Abhishek Sharma,8,9,0,0,112.5,0.0,0.0,0.21874999999999997,0.0,0.0,1.0,0.359375,0.640625
S Dhawan,Akash Deep,6,13,0,2,216.66666666666666,0.0,0.3333333333333333,0.4212962962962962,0.3333333333333333,0.0,1.0,0.5439814814814814,0.4560185185185186
S Dhawan,Akash Singh,10,21,0,4,210.0,0.0,0.4,0.40833333333333327,0.4,0.0,1.0,0.5541666666666667,0.4458333333333333
S Dhawan,Anureet Singh,8,9,0,2,112.5,0.0,0.25,0.21874999999999997,0.25,0.0,1.0,0.421875,0.578125
S Dhawan,B Kumar,38,43,1,8,113.1578947368421,0.02631578947368421,0.21052631578947367,0.22002923976608182,0.21052631578947367,0.06140350877192983,0.9385964912280702,0.39729532163742687,0.6027046783625731
S Dhawan,B Laughlin,8,12,0,2,150.0,0.0,0.25,0.29166666666666663,0.25,0.0,1.0,0.4583333333333333,0.5416666666666667
S Dhawan,B Lee,13,23,0,4,176.9230769230769,0.0,0.3076923076923077,0.34401709401709396,0.3076923076923077,0.0,1.0,0.49893162393162394,0.5010683760683761
S Dhawan,BA Stokes,12,18,1,4,150.0,0.08333333333333333,0.3333333333333333,0.29166666666666663,0.3333333333333333,0.19444444444444445,0.8055555555555556,0.4305555555555555,0.5694444444444444
S Dhawan,BW Hilfenhaus,8,10,0,1,125.0,0.0,0.125,0.24305555555555552,0.125,0.0,1.0,0.4027777777777778,0.5972222222222222
S Dhawan,CH Morris,9,16,0,3,177.77777777777777,0.0,0.3333333333333333,0.34567901234567894,0.3333333333333333,0.0,1.0,0.5061728395061729,0.49382716049382713
S Dhawan,CV Varun,16,14,0,1,87.5,0.0,0.0625,0.17013888888888887,0.0625,0.0,1.0,0.3506944444444444,0.6493055555555556
S Dhawan,DE Bollinger,17,17,1,3,100.0,0.058823529411764705,0.17647058823529413,0.19444444444444442,0.17647058823529413,0.13725490196078433,0.8627450980392157,0.3570261437908497,0.6429738562091503
S Dhawan,DJ Bravo,41,58,0,8,141.46341463414635,0.0,0.1951219512195122,0.2750677506775068,0.1951219512195122,0.0,1.0,0.4363143631436314,0.5636856368563685
S Dhawan,DJ Hooda,14,19,1,2,135.71428571428572,0.07142857142857142,0.14285714285714285,0.2638888888888889,0.14285714285714285,0.16666666666666666,0.8333333333333334,0.3759920634920635,0.6240079365079365
S Dhawan,DJ Willey,11,17,0,3,154.54545454545453,0.0,0.2727272727272727,0.30050505050505044,0.2727272727272727,0.0,1.0,0.4684343434343434,0.5315656565656566
S Dhawan,DJG Sammy,6,8,0,1,133.33333333333331,0.0,0.16666666666666666,0.2592592592592592,0.16666666666666666,0.0,1.0,0.4212962962962963,0.5787037037037037
S Dhawan,DJM Short,9,8,0,1,88.88888888888889,0.0,0.1111111111111111,0.17283950617283947,0.1111111111111111,0.0,1.0,0.3641975308641975,0.6358024691358025
S Dhawan,DL Chahar,30,55,0,8,183.33333333333331,0.0,0.26666666666666666,0.3564814814814814,0.26666666666666666,0.0,1.0,0.49490740740740735,0.5050925925925926
S Dhawan,DR Smith,7,10,1,2,142.85714285714286,0.14285714285714285,0.2857142857142857,0.27777777777777773,0.2857142857142857,0.3333333333333333,0.6666666666666667,0.376984126984127,0.623015873015873
S Dhawan,DS Kulkarni,52,64,1,11,123.07692307692308,0.019230769230769232,0.21153846153846154,0.2393162393162393,0.21153846153846154,0.04487179487179488,0.9551282051282051,0.4113247863247863,0.5886752136752137
S Dhawan,DT Christian,7,6,0,0,85.71428571428571,0.0,0.0,0.16666666666666663,0.0,0.0,1.0,0.3333333333333333,0.6666666666666667
S Dhawan,DW Steyn,8,4,0,0,50.0,0.0,0.0,0.09722222222222221,0.0,0.0,1.0,0.2986111111111111,0.7013888888888888
S Dhawan,Fazalhaq Farooqi,12,12,1,1,100.0,0.08333333333333333,0.08333333333333333,0.19444444444444442,0.08333333333333333,0.19444444444444445,0.8055555555555556,0.3194444444444444,0.6805555555555556
S Dhawan,GC Viljoen,7,14,2,3,200.0,0.2857142857142857,0.42857142857142855,0.38888888888888884,0.42857142857142855,0.6666666666666666,0.33333333333333337,0.3849206349206349,0.6150793650793651
S Dhawan,GJ Maxwell,13,21,0,3,161.53846153846155,0.0,0.23076923076923078,0.3141025641025641,0.23076923076923078,0.0,1.0,0.46474358974358976,0.5352564102564102
S Dhawan,HV Patel,19,23,1,3,121.05263157894737,0.05263157894736842,0.15789473684210525,0.2353801169590643,0.15789473684210525,0.12280701754385966,0.8771929824561403,0.3764619883040935,0.6235380116959065
S Dhawan,Harbhajan Singh,47,76,2,12,161.70212765957444,0.0425531914893617,0.2553191489361702,0.3144208037825058,0.2553191489361702,0.09929078014184398,0.900709219858156,0.44621749408983447,0.5537825059101655
S Dhawan,Harpreet Brar,12,18,0,1,150.0,0.0,0.08333333333333333,0.29166666666666663,0.08333333333333333,0.0,1.0,0.41666666666666663,0.5833333333333334
S Dhawan,I Sharma,17,8,2,1,47.05882352941176,0.11764705882352941,0.058823529411764705,0.09150326797385619,0.058823529411764705,0.27450980392156865,0.7254901960784313,0.2418300653594771,0.7581699346405228
S Dhawan,I Udana,6,10,0,1,166.66666666666669,0.0,0.16666666666666666,0.32407407407407407,0.16666666666666666,0.0,1.0,0.4537037037037037,0.5462962962962963
S Dhawan,IK Pathan,19,22,0,3,115.78947368421053,0.0,0.15789473684210525,0.22514619883040934,0.15789473684210525,0.0,1.0,0.402046783625731,0.597953216374269
S Dhawan,Iqbal Abdulla,13,15,1,2,115.38461538461537,0.07692307692307693,0.15384615384615385,0.2243589743589743,0.15384615384615385,0.17948717948717952,0.8205128205128205,0.3557692307692307,0.6442307692307693
S Dhawan,J Botha,6,1,2,0,16.666666666666664,0.3333333333333333,0.0,0.0324074074074074,0.0,0.7777777777777778,0.2222222222222222,0.07175925925925924,0.9282407407407407
S Dhawan,J Suchith,12,19,0,3,158.33333333333331,0.0,0.25,0.3078703703703703,0.25,0.0,1.0,0.4664351851851851,0.5335648148148149
S Dhawan,J Yadav,23,32,1,4,139.1304347826087,0.043478260869565216,0.17391304347826086,0.2705314009661835,0.17391304347826086,0.10144927536231885,0.8985507246376812,0.40338164251207725,0.5966183574879227
S Dhawan,JA Morkel,25,40,0,5,160.0,0.0,0.2,0.31111111111111106,0.2,0.0,1.0,0.45555555555555555,0.5444444444444445
S Dhawan,JA Richardson,8,13,1,1,162.5,0.125,0.125,0.31597222222222215,0.125,0.2916666666666667,0.7083333333333333,0.3663194444444444,0.6336805555555556
S Dhawan,JD Unadkat,15,29,0,5,193.33333333333334,0.0,0.3333333333333333,0.3759259259259259,0.3333333333333333,0.0,1.0,0.5212962962962963,0.47870370370370374
S Dhawan,JH Kallis,7,13,1,2,185.71428571428572,0.14285714285714285,0.2857142857142857,0.36111111111111105,0.2857142857142857,0.3333333333333333,0.6666666666666667,0.41865079365079366,0.5813492063492063
S Dhawan,JJ Bumrah,26,35,1,6,134.6153846153846,0.038461538461538464,0.23076923076923078,0.2617521367521367,0.23076923076923078,0.08974358974358976,0.9102564102564102,0.4161324786324786,0.5838675213675214
S Dhawan,JO Holder,22,25,0,3,113.63636363636364,0.0,0.13636363636363635,0.22095959595959594,0.13636363636363635,0.0,1.0,0.39457070707070707,0.6054292929292929
S Dhawan,JR Hazlewood,7,4,0,0,57.14285714285714,0.0,0.0,0.11111111111111109,0.0,0.0,1.0,0.3055555555555555,0.6944444444444444
S Dhawan,Jalaj S Saxena,11,17,0,3,154.54545454545453,0.0,0.2727272727272727,0.30050505050505044,0.2727272727272727,0.0,1.0,0.4684343434343434,0.5315656565656566
S Dhawan,Joginder Sharma,6,13,0,3,216.66666666666666,0.0,0.5,0.4212962962962962,0.5,0.0,1.0,0.5856481481481481,0.41435185185185186
S Dhawan,K Gowtham,7,12,0,2,171.42857142857142,0.0,0.2857142857142857,0.33333333333333326,0.2857142857142857,0.0,1.0,0.488095238095238,0.511904761904762
S Dhawan,KH Pandya,11,8,0,0,72.72727272727273,0.0,0.0,0.1414141414141414,0.0,0.0,1.0,0.3207070707070707,0.6792929292929293
S Dhawan,KJ Abbott,10,19,0,2,190.0,0.0,0.2,0.3694444444444444,0.2,0.0,1.0,0.4847222222222222,0.5152777777777777
S Dhawan,KK Ahmed,17,23,0,4,135.29411764705884,0.0,0.23529411764705882,0.2630718954248366,0.23529411764705882,0.0,1.0,0.440359477124183,0.559640522875817
S Dhawan,KV Sharma,18,38,0,6,211.11111111111111,0.0,0.3333333333333333,0.41049382716049376,0.3333333333333333,0.0,1.0,0.5385802469135802,0.4614197530864198
S Dhawan,Kuldeep Yadav,16,15,1,1,93.75,0.0625,0.0625,0.18229166666666663,0.0625,0.14583333333333334,0.8541666666666666,0.3203125,0.6796875
S Dhawan,L Balaji,25,30,0,4,120.0,0.0,0.16,0.2333333333333333,0.16,0.0,1.0,0.4066666666666666,0.5933333333333334
S Dhawan,LE Plunkett,10,13,0,1,130.0,0.0,0.1,0.25277777777777777,0.1,0.0,1.0,0.4013888888888889,0.5986111111111111
S Dhawan,LH Ferguson,28,36,0,6,128.57142857142858,0.0,0.21428571428571427,0.25,0.21428571428571427,0.0,1.0,0.4285714285714286,0.5714285714285714
S Dhawan,M Ashwin,12,10,0,1,83.33333333333334,0.0,0.08333333333333333,0.16203703703703703,0.08333333333333333,0.0,1.0,0.35185185185185186,0.6481481481481481
S Dhawan,M Markande,7,6,1,1,85.71428571428571,0.14285714285714285,0.14285714285714285,0.16666666666666663,0.14285714285714285,0.3333333333333333,0.6666666666666667,0.2857142857142857,0.7142857142857143
S Dhawan,M Muralitharan,18,17,0,2,94.44444444444444,0.0,0.1111111111111111,0.18364197530864196,0.1111111111111111,0.0,1.0,0.36959876543209874,0.6304012345679013
S Dhawan,M Prasidh Krishna,32,44,0,7,137.5,0.0,0.21875,0.26736111111111105,0.21875,0.0,1.0,0.4383680555555555,0.5616319444444444
S Dhawan,M Siddharth,11,20,0,4,181.8181818181818,0.0,0.36363636363636365,0.3535353535353535,0.36363636363636365,0.0,1.0,0.5176767676767676,0.4823232323232324
S Dhawan,MG Johnson,9,12,1,2,133.33333333333331,0.1111111111111111,0.2222222222222222,0.2592592592592592,0.2222222222222222,0.25925925925925924,0.7407407407407407,0.37037037037037035,0.6296296296296297
S Dhawan,MJ McClenaghan,22,18,1,2,81.81818181818183,0.045454545454545456,0.09090909090909091,0.1590909090909091,0.09090909090909091,0.10606060606060606,0.8939393939393939,0.32575757575757575,0.6742424242424243
S Dhawan,MM Ali,17,16,0,1,94.11764705882352,0.0,0.058823529411764705,0.18300653594771238,0.058823529411764705,0.0,1.0,0.35620915032679734,0.6437908496732027
S Dhawan,MM Patel,18,15,0,3,83.33333333333334,0.0,0.16666666666666666,0.16203703703703703,0.16666666666666666,0.0,1.0,0.3726851851851852,0.6273148148148149
S Dhawan,MM Sharma,28,25,1,3,89.28571428571429,0.03571428571428571,0.10714285714285714,0.1736111111111111,0.10714285714285714,0.08333333333333333,0.9166666666666666,0.3427579365079365,0.6572420634920635
S Dhawan,MP Yadav,8,13,0,2,162.5,0.0,0.25,0.31597222222222215,0.25,0.0,1.0,0.47048611111111105,0.529513888888889
S Dhawan,MR Marsh,10,18,0,3,180.0,0.0,0.3,0.35,0.3,0.0,1.0,0.5,0.5
S Dhawan,Mohammed Shami,49,73,0,13,148.9795918367347,0.0,0.2653061224489796,0.28968253968253965,0.2653061224489796,0.0,1.0,0.46116780045351474,0.5388321995464853
S Dhawan,Mohammed Siraj,8,15,0,2,187.5,0.0,0.25,0.36458333333333326,0.25,0.0,1.0,0.49479166666666663,0.5052083333333334
S Dhawan,Mohsin Khan,12,18,1,3,150.0,0.08333333333333333,0.25,0.29166666666666663,0.25,0.19444444444444445,0.8055555555555556,0.4097222222222222,0.5902777777777778
S Dhawan,N Rana,6,7,0,0,116.66666666666667,0.0,0.0,0.22685185185185183,0.0,0.0,1.0,0.36342592592592593,0.6365740740740741
S Dhawan,Naveen-ul-Haq,7,6,0,0,85.71428571428571,0.0,0.0,0.16666666666666663,0.0,0.0,1.0,0.3333333333333333,0.6666666666666667
S Dhawan,P Kumar,22,21,3,3,95.45454545454545,0.13636363636363635,0.13636363636363635,0.18560606060606058,0.13636363636363635,0.3181818181818182,0.6818181818181819,0.29734848484848486,0.7026515151515151
S Dhawan,P Negi,12,19,0,2,158.33333333333331,0.0,0.16666666666666666,0.3078703703703703,0.16666666666666666,0.0,1.0,0.4456018518518518,0.5543981481481481
S Dhawan,PJ Cummins,17,15,2,2,88.23529411764706,0.11764705882352941,0.11764705882352941,0.17156862745098037,0.11764705882352941,0.27450980392156865,0.7254901960784313,0.29656862745098034,0.7034313725490197
S Dhawan,PJ Sangwan,30,49,0,10,163.33333333333334,0.0,0.3333333333333333,0.3175925925925926,0.3333333333333333,0.0,1.0,0.49212962962962964,0.5078703703703704
S Dhawan,PP Chawla,15,20,1,2,133.33333333333331,0.06666666666666667,0.13333333333333333,0.2592592592592592,0.13333333333333333,0.15555555555555556,0.8444444444444444,0.374074074074074,0.625925925925926
S Dhawan,PP Ojha,21,13,1,1,61.904761904761905,0.047619047619047616,0.047619047619047616,0.12037037037037035,0.047619047619047616,0.11111111111111112,0.8888888888888888,0.2943121693121693,0.7056878306878307
S Dhawan,PV Tambe,7,6,0,0,85.71428571428571,0.0,0.0,0.16666666666666663,0.0,0.0,1.0,0.3333333333333333,0.6666666666666667
S Dhawan,PVD Chameera,7,1,0,0,14.285714285714285,0.0,0.0,0.027777777777777773,0.0,0.0,1.0,0.2638888888888889,0.7361111111111112
S Dhawan,R Ashwin,60,42,1,3,70.0,0.016666666666666666,0.05,0.1361111111111111,0.05,0.03888888888888889,0.9611111111111111,0.3208333333333333,0.6791666666666667
S Dhawan,R Bhatia,12,15,0,1,125.0,0.0,0.08333333333333333,0.24305555555555552,0.08333333333333333,0.0,1.0,0.3923611111111111,0.6076388888888888
S Dhawan,R Dhawan,9,9,1,1,100.0,0.1111111111111111,0.1111111111111111,0.19444444444444442,0.1111111111111111,0.25925925925925924,0.7407407407407407,0.3101851851851852,0.6898148148148149
S Dhawan,RA Jadeja,47,58,0,4,123.40425531914893,0.0,0.0851063829787234,0.2399527186761229,0.0851063829787234,0.0,1.0,0.39125295508274227,0.6087470449172577
S Dhawan,RD Chahar,20,30,2,5,150.0,0.1,0.25,0.29166666666666663,0.25,0.23333333333333336,0.7666666666666666,0.39999999999999997,0.6000000000000001
S Dhawan,RP Meredith,19,32,0,5,168.42105263157893,0.0,0.2631578947368421,0.327485380116959,0.2631578947368421,0.0,1.0,0.47953216374269003,0.52046783625731
S Dhawan,RP Singh,8,10,0,2,125.0,0.0,0.25,0.24305555555555552,0.25,0.0,1.0,0.4340277777777778,0.5659722222222222
S Dhawan,Rashid Khan,33,30,2,3,90.9090909090909,0.06060606060606061,0.09090909090909091,0.17676767676767674,0.09090909090909091,0.14141414141414144,0.8585858585858586,0.32575757575757575,0.6742424242424243
S Dhawan,Ravi Bishnoi,24,33,1,4,137.5,0.041666666666666664,0.16666666666666666,0.26736111111111105,0.16666666666666666,0.09722222222222222,0.9027777777777778,0.40104166666666663,0.5989583333333334
S Dhawan,S Gopal,15,28,1,5,186.66666666666666,0.06666666666666667,0.3333333333333333,0.3629629629629629,0.3333333333333333,0.15555555555555556,0.8444444444444444,0.47592592592592586,0.5240740740740741
S Dhawan,S Kaushik,9,8,0,1,88.88888888888889,0.0,0.1111111111111111,0.17283950617283947,0.1111111111111111,0.0,1.0,0.3641975308641975,0.6358024691358025
S Dhawan,S Randiv,9,5,0,0,55.55555555555556,0.0,0.0,0.10802469135802469,0.0,0.0,1.0,0.30401234567901236,0.6959876543209876
S Dhawan,SA Abbott,6,10,0,2,166.66666666666669,0.0,0.3333333333333333,0.32407407407407407,0.3333333333333333,0.0,1.0,0.49537037037037035,0.5046296296296297
S Dhawan,SB Jakati,22,27,2,2,122.72727272727273,0.09090909090909091,0.09090909090909091,0.23863636363636362,0.09090909090909091,0.21212121212121213,0.7878787878787878,0.3390151515151515,0.6609848484848485
S Dhawan,SE Bond,11,17,0,4,154.54545454545453,0.0,0.36363636363636365,0.30050505050505044,0.36363636363636365,0.0,1.0,0.49116161616161613,0.5088383838383839
S Dhawan,SK Raina,20,19,1,2,95.0,0.05,0.1,0.1847222222222222,0.1,0.11666666666666668,0.8833333333333333,0.33819444444444446,0.6618055555555555
S Dhawan,SK Trivedi,18,27,0,5,150.0,0.0,0.2777777777777778,0.29166666666666663,0.2777777777777778,0.0,1.0,0.4652777777777778,0.5347222222222222
S Dhawan,SL Malinga,33,42,1,5,127.27272727272727,0.030303030303030304,0.15151515151515152,0.24747474747474743,0.15151515151515152,0.07070707070707072,0.9292929292929293,0.3939393939393939,0.6060606060606061
S Dhawan,SM Curran,38,58,0,10,152.63157894736844,0.0,0.2631578947368421,0.29678362573099415,0.2631578947368421,0.0,1.0,0.4641812865497076,0.5358187134502924
S Dhawan,SM Pollock,8,6,1,1,75.0,0.125,0.125,0.14583333333333331,0.125,0.2916666666666667,0.7083333333333333,0.28125,0.71875
S Dhawan,SN Thakur,30,45,3,7,150.0,0.1,0.23333333333333334,0.29166666666666663,0.23333333333333334,0.23333333333333336,0.7666666666666666,0.3958333333333333,0.6041666666666667
S Dhawan,SP Narine,25,18,1,1,72.0,0.04,0.04,0.13999999999999999,0.04,0.09333333333333334,0.9066666666666666,0.30666666666666664,0.6933333333333334
S Dhawan,SR Watson,25,18,1,2,72.0,0.04,0.08,0.13999999999999999,0.08,0.09333333333333334,0.9066666666666666,0.31666666666666665,0.6833333333333333
S Dhawan,SW Tait,9,12,0,2,133.33333333333331,0.0,0.2222222222222222,0.2592592592592592,0.2222222222222222,0.0,1.0,0.4351851851851851,0.5648148148148149
